-0.019814,-0.027843,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.025282,-0.007571
-0.021992,-0.062741,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.059104,-0.043686
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
-0.015338,-0.061831,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.057785,-0.042568
