0.042953,0.028811,-0.002357,-0.021686,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.024050,-0.023015,-0.023370,-0.038478,-0.041636
0.029872,-0.022518,-0.020933,-0.042762,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.045420,-0.047511,-0.044417,-0.071172,-0.061491
0.046629,0.003496,-0.008104,-0.032368,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.036717,-0.037879,-0.039283,-0.072654,-0.077138
0.051122,0.008929,-0.025558,-0.054135,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.058922,-0.060622,-0.057977,-0.085071,-0.107873
0.048988,0.003175,-0.036287,-0.063416,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.070970,-0.066503,-0.094059,-0.117352
0.048988,0.003175,-0.036287,-0.063416,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.070970,-0.066503,-0.094059,-0.117352
0.048988,0.003175,-0.036287,-0.063416,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.070970,-0.066503,-0.094059,-0.117352
0.048988,0.003175,-0.036287,-0.063416,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.070970,-0.066503,-0.094059,-0.117352
0.048988,0.003175,-0.036287,-0.063416,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.070970,-0.066503,-0.094059,-0.117352
0.048988,0.003175,-0.036287,-0.063416,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.069182,-0.070970,-0.066503,-0.094059,-0.117352
