-0.029290,0.007608,0.004488,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004162,0.004160,0.005860,-0.001907
-0.059863,-0.013569,-0.018719,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018922,-0.018921,-0.017671,-0.021267
-0.058108,-0.015901,-0.015413,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016504,-0.016503,-0.014108,-0.020360
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
-0.058757,-0.016493,-0.015655,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016439,-0.016437,-0.014159,-0.020245
